Tissue,Protein,Coefficient
Multi-organ,GP2,0.2272745873
Multi-organ,GPA33,-0.0122659932
Multi-organ,GPC5,0.0170924244
Multi-organ,GPR101,0.028113659
Multi-organ,GPR158,0.0609311631
Multi-organ,GPR37,-0.2050924546
Multi-organ,GRIK2,0.2233816945
Multi-organ,GRIN2B,-0.028059834
Multi-organ,GSTA3,0.002684526
Multi-organ,GUCA2A,0.3914426228
Multi-organ,GUCY2C,-0.0569379062
Multi-organ,GZMA,-0.1102796898
Multi-organ,GZMB,0.1434042927
Multi-organ,GZMH,0.0236189017
Multi-organ,H2AP,-0.0012010118
Multi-organ,HAO1,0.0049021617
Multi-organ,HAVCR1,0.5213404954
Multi-organ,HBQ1,-0.3112077339
Multi-organ,HCLS1,-0.1028217865
Multi-organ,HGFAC,0.2585553324
Multi-organ,HMOX1,0.1635183413
Multi-organ,HRG,0.3267234869
Multi-organ,HSD11B1,-0.575508976
Multi-organ,HTR1A,-0.0442543724
Multi-organ,ICAM3,0.1948036086
Multi-organ,IDI2,0.0483785842
Multi-organ,IDS,0.0497576378
Multi-organ,IGFBP1,-0.0065627953
Multi-organ,IGLON5,-0.0350298653
Multi-organ,IGSF21,-0.2476550617
Multi-organ,IL13,-0.0287710446
Multi-organ,IL17RA,-0.0068448043
Multi-organ,IL18RAP,-0.06547287
Multi-organ,IL1R2,-0.1553728804
Multi-organ,IL2RB,-0.0555098117
Multi-organ,IL2RG,0.0067506745
Multi-organ,IL31,0.0579751109
Multi-organ,IL36A,-0.0730408363
Multi-organ,IL5,-0.0249135826
Multi-organ,IL9,0.0249920424
Multi-organ,IMPG1,-0.0015803708
Multi-organ,INHBC,0.2343566232
Multi-organ,INSL3,-0.4064073583
Multi-organ,INSL5,0.0233133262
Multi-organ,ITGAM,0.6148289318
Multi-organ,ITGB1BP2,-0.0996545788
Multi-organ,ITGB2,0.459694833
Multi-organ,ITGB6,-0.3148360198
Multi-organ,ITGBL1,0.6453877491
Multi-organ,ITIH1,0.1560366128
Multi-organ,ITIH3,0.1649689015
Multi-organ,ITIH4,0.0699193807
Multi-organ,IZUMO1,-0.0318298047
Multi-organ,KCNIP4,-0.0797586178
Multi-organ,KEL,0.0607245744
Multi-organ,KIAA1549L,0.1825555385
Multi-organ,KIR2DL3,0.0882568345
Multi-organ,KIR2DS4,0.0116802871
Multi-organ,KIR3DL1,-0.0182457311
Multi-organ,KIR3DL2,-0.0023065246
Multi-organ,KIRREL2,-0.4827288762
Multi-organ,KLHL41,-0.2704120354
Multi-organ,KLK1,0.0324044849
Multi-organ,KLK3,0.7020457466
Multi-organ,KLK4,0.5277560381
Multi-organ,KLKB1,0.2847480295
Multi-organ,KLRF1,0.3891899287
Multi-organ,KRT14,-0.0725304136
Multi-organ,LACRT,-0.1282374051
Multi-organ,LAMP3,0.2234499032
Multi-organ,LAT2,-0.2281773335
Multi-organ,LBP,-0.0041126087
Multi-organ,LCN15,-0.0074575208
Multi-organ,LCP1,-0.0966292692
Multi-organ,LECT2,0.840680169
Multi-organ,LEFTY2,0.3141366478
Multi-organ,LEG1,-0.2060610992
Multi-organ,LELP1,-0.0185742531
Multi-organ,LEP,-0.0264496338
Multi-organ,LGALS4,0.3023485132
Multi-organ,LHB,0.0192599708
Multi-organ,LHPP,0.0730230562
Multi-organ,LILRA2,0.0986468259
Multi-organ,LILRA5,-0.2968551709
Multi-organ,LILRA6,-0.0476222663
Multi-organ,LILRB1,-0.1113360684
Multi-organ,LILRB2,0.2214756514
Multi-organ,LIPF,0.2107594804
Multi-organ,LPA,-0.0313047145
Multi-organ,LPO,-0.3228456769
Multi-organ,LRFN2,-0.0525024563
Multi-organ,LRRC25,-0.288041716
Multi-organ,LRTM1,-0.0491158617
Multi-organ,LRTM2,-0.0669654093
Multi-organ,LTBP2,2.5760821117
Multi-organ,LYAR,0.0482277074
Multi-organ,LYN,-0.1095850998
Multi-organ,LYPD8,-0.07329787
Multi-organ,LYZL2,0.1609061732
Multi-organ,MAG,0.0507258243
Multi-organ,MAGEA3,-0.0375454671
Multi-organ,MAPK9,-0.1984481158
Multi-organ,MBL2,-0.0906837741
Multi-organ,MCEMP1,-0.0488273738
Multi-organ,MDGA1,-0.031966612
Multi-organ,MEGF10,-0.7055218979
Multi-organ,MEGF11,-0.1464638844
Multi-organ,MEP1A,-0.0177210976
Multi-organ,MEP1B,0.0949901485
Multi-organ,MEPE,-1.1886460467
Multi-organ,MFGE8,-0.7388177803
Multi-organ,MLN,0.4891612104
Multi-organ,MMP8,-0.0620558037
Multi-organ,MMP9,0.3709129547
Multi-organ,MNDA,-0.0042998331
Multi-organ,MOG,2.597983186
Multi-organ,MPO,-0.0179991169
Multi-organ,MSMB,-0.0109096354
Multi-organ,MST1,-0.0303794492
Multi-organ,MUC13,-0.043379985
Multi-organ,MUC2,0.1473197179
Multi-organ,MUCL3,-0.0307854467
Multi-organ,MYBPC1,0.3407222231
Multi-organ,MYBPC2,-0.0241725775
Multi-organ,MYH4,0.0412354684
Multi-organ,MYL1,-0.0464679041
Multi-organ,MYL4,-0.0697828621
Multi-organ,MYLPF,-0.192212166
Multi-organ,MZB1,-0.4955150776
Multi-organ,MZT1,0.0664681875
Multi-organ,NAA80,0.1993730915
Multi-organ,NCAN,-0.4858770775
Multi-organ,NCF2,-0.0358439956
Multi-organ,NCR1,0.2294520418
Multi-organ,NEB,0.041403475
Multi-organ,NEFL,1.2700362412
Multi-organ,NFE2,-0.2485369979
Multi-organ,NGFR,-0.2240224488
Multi-organ,NPHS2,-0.0409760958
Multi-organ,NPPB,0.0907954071
Multi-organ,NPTX1,0.1113637767
Multi-organ,NPTX2,0.0215820537
Multi-organ,NPTXR,-0.4009876964
Multi-organ,NRGN,0.016171834
Multi-organ,NRXN3,0.130580671
Multi-organ,NXPE4,0.0479358556
Multi-organ,ODAM,-0.1491064468
Multi-organ,OMG,0.6391882992
Multi-organ,ORM1,-0.6432058038
Multi-organ,OSM,-0.2938235413
Multi-organ,OSTN,0.1062534589
Multi-organ,OTOA,0.0138192794
Multi-organ,OXT,-0.0612515094
Multi-organ,PACS2,0.0100580059
Multi-organ,PADI4,0.1578149089
Multi-organ,PAEP,-0.2718329803
Multi-organ,PBK,0.1445394858
Multi-organ,PDCL2,-0.0658481563
Multi-organ,PDZK1,-0.1296279999
Multi-organ,PENK,-0.0064757511
Multi-organ,PF4,0.0217486311
Multi-organ,PGA4,-0.2642191406
Multi-organ,PGLYRP1,-0.0467377025
Multi-organ,PGLYRP2,-0.1046504334
Multi-organ,PGR,-0.0040647532
Multi-organ,PILRA,0.36862697
Multi-organ,PLA2G1B,-0.1916573467
Multi-organ,PLG,-1.1400427836
Multi-organ,PLIN1,0.1369846639
Multi-organ,PMCH,-0.0306043131
Multi-organ,PNLIP,0.2425164491
Multi-organ,PNLIPRP1,-0.133637805
Multi-organ,PNLIPRP2,0.0089373704
Multi-organ,PNMA2,0.0054625554
Multi-organ,POF1B,-0.1129298002
Multi-organ,POLR2F,-0.2232137038
Multi-organ,POMC,0.1777219664
Multi-organ,PON1,-0.0187379011
Multi-organ,PPP1R14D,-0.0589024017
Multi-organ,PPP3R1,0.2361738081
Multi-organ,PPY,0.2669423497
Multi-organ,PRAME,0.1727114582
Multi-organ,PRG2,0.2098599622
Multi-organ,PRG3,-0.3070468902
Multi-organ,PRKAG3,-0.0068857791
Multi-organ,PRL,-0.2564518203
Multi-organ,PRND,-0.5205445671
Multi-organ,PROC,0.2081724422
Multi-organ,PRR4,-0.0786934279
Multi-organ,PRSS2,0.1128999943
Multi-organ,PRTN3,-0.2398775613
Multi-organ,PSAPL1,0.0053811294
Multi-organ,PSTPIP2,0.1811359967
Multi-organ,PTH,0.0496618699
Multi-organ,PTH1R,-0.2117447696
Multi-organ,PTPRC,-0.2162188827
Multi-organ,PTPRR,-2.4258477235
Multi-organ,PTPRZ1,0.6543373472
Multi-organ,PVALB,-0.022058186
Multi-organ,PXDNL,-0.1052657999
Multi-organ,PYY,0.0936745038
Multi-organ,PZP,0.0425709085
Multi-organ,QDPR,0.224308183
Multi-organ,RAB6B,0.0371845638
Multi-organ,RAD51,-0.0082062884
Multi-organ,RASGRF1,-0.0251984622
Multi-organ,RBP2,-0.3235842544
Multi-organ,REG1A,-0.3846805667
Multi-organ,REG1B,0.2944309204
Multi-organ,REG3G,-0.0218067436
Multi-organ,REG4,0.3129696225
Multi-organ,REN,0.0974601392
Multi-organ,RETN,0.0959767796
Multi-organ,RGS8,0.0016696247
Multi-organ,RLN1,-0.0689138942
Multi-organ,RNASE3,-0.0325641847
Multi-organ,RNF149,-0.0157375849
Multi-organ,RTN4R,0.1540834508
Multi-organ,RYR1,-0.0301655914
Multi-organ,S100A12,-0.0468535356
Multi-organ,S100A3,-0.0640802048
Multi-organ,S100G,0.4065674182
Multi-organ,SAA4,-0.2323521101
Multi-organ,SCARB1,-0.0319503511
Multi-organ,SCGB1A1,0.3984380946
Multi-organ,SCGB3A2,-0.0178609212
Multi-organ,SCN2A,0.0196713291
Multi-organ,SCN2B,0.1637060333
Multi-organ,SCN4B,-0.2808083575
Multi-organ,SCRN1,0.1918795633
Multi-organ,SDK2,-0.5119949268
Multi-organ,SEL1L,-0.1542484285
Multi-organ,SELL,-0.3606117523
Multi-organ,SELPLG,0.3678715642
Multi-organ,SEPTIN3,0.1889795617
Multi-organ,SEPTIN8,0.1340115949
Multi-organ,SERPINA1,-0.4787001168
Multi-organ,SERPINA11,0.2746331025
Multi-organ,SERPINA12,-0.0059201102
Multi-organ,SERPINA6,-0.8296972576
Multi-organ,SERPINA7,0.2749980686
Multi-organ,SERPINC1,-0.6824941503
Multi-organ,SERPIND1,-0.409879071
Multi-organ,SERPINF2,-0.5178732069
Multi-organ,SERPINI1,-0.575668784
Multi-organ,SERPINI2,-0.0494099352
Multi-organ,SEZ6,-0.0666976114
Multi-organ,SEZ6L,-0.5750864209
Multi-organ,SFTPA1,0.0110723454
Multi-organ,SFTPA2,-0.0309067926
Multi-organ,SFTPD,0.1677455436
Multi-organ,SIGLEC5,0.0306874184
Multi-organ,SIGLEC7,0.3286616234
Multi-organ,SIGLEC9,-0.0854256276
Multi-organ,SIRPB1,0.1223662595
Multi-organ,SLA2,-0.2823844153
Multi-organ,SLC51B,-0.0157534633
Multi-organ,SNAP25,-0.2442655013
Multi-organ,SOD2,-0.7340737263
Multi-organ,SOST,0.3449744356
Multi-organ,SOWAHA,0.1399009244
Multi-organ,SPESP1,-0.4284279182
Multi-organ,SPINK1,-0.4396386622
Multi-organ,SPINK2,-0.322117381
Multi-organ,SPINK4,0.1041194824
Multi-organ,SPINT3,-0.1184164752
Multi-organ,SPOCK1,0.3316358444
Multi-organ,STAB2,-0.2975772727
Multi-organ,STX1B,-0.0135694578
Multi-organ,SUSD5,1.6990290824
Multi-organ,SV2A,-0.0184686155
Multi-organ,SYT1,0.095793253
Multi-organ,TAGLN3,-0.0277437872
Multi-organ,TARM1,-0.0492652131
Multi-organ,TBR1,0.0172873322
Multi-organ,TCN1,-0.0770668837
Multi-organ,TCP11,0.0138610767
Multi-organ,TDO2,-0.1276428292
Multi-organ,TEX101,-0.0083657721
Multi-organ,TEX33,-0.0886302944
Multi-organ,TFF1,0.2772915326
Multi-organ,TFF2,-0.0190193916
Multi-organ,TG,-0.0233977654
Multi-organ,THBS2,-1.3718779362
Multi-organ,TIMD4,-0.1418118752
Multi-organ,TMCO5A,0.022695152
Multi-organ,TMOD4,-0.0570188667
Multi-organ,TMPRSS15,-0.0132662504
Multi-organ,TMPRSS5,0.3024115043
Multi-organ,TNFAIP8L2,-0.1838754069
Multi-organ,TNFRSF10C,0.1350382463
Multi-organ,TNFRSF11B,1.3182097526
Multi-organ,TNFRSF1B,-0.147623201
Multi-organ,TNNI3,-0.0174567755
Multi-organ,TNR,-0.3452276869
Multi-organ,TPM3,-0.1525827152
Multi-organ,TPPP2,0.0072829786
Multi-organ,TREML1,0.0476077299
Multi-organ,TREML2,0.1320389984
Multi-organ,TSHB,0.1243475942
Multi-organ,TSPAN7,-0.0063021526
Multi-organ,TTN,-0.0612214375
Multi-organ,TTR,-0.0217731153
Multi-organ,TUBB3,0.2889558064
Multi-organ,UBQLN3,0.056971645
Multi-organ,UMOD,0.0507601499
Multi-organ,UPB1,-0.1758178082
Multi-organ,VCAN,0.0370947581
Multi-organ,VNN2,0.020487728
Multi-organ,VSIR,-0.0467894396
Multi-organ,VSNL1,0.2907187678
Multi-organ,VSTM1,-0.0456354594
Multi-organ,VSTM2B,-0.0406937693
Multi-organ,VWC2L,0.0683184622
Multi-organ,WAS,0.0660467569
Multi-organ,WFIKKN2,-0.0227824702
Multi-organ,ZNRF4,0.0108761325
Multi-organ,ZP4,-0.0303880224
Liver,Intercept,57.6060018822
Liver,A1BG,4.5962247537
Liver,ADH4,0.4000386765
Liver,AFM,4.2034490153
Liver,AGT,-0.1021832769
Liver,AGXT,-0.564591225
Liver,AHSG,-2.025868386
Liver,AKR1C4,-0.0631556881
Liver,AMBP,4.6898067269
Liver,ANG,-0.7727432546
Liver,ANGPTL3,0.0427507481
Liver,APCS,-0.3410837227
Liver,APOA1,3.499231221
Liver,APOA2,1.0352483997
Liver,APOC1,-1.7033921808
Liver,APOF,2.7727805265
Liver,APOH,0.0441413834
Liver,ASGR1,-0.0681601867
Liver,ASGR2,-2.1152542345
Liver,C2,-0.2017550409
Liver,C4BPB,0.6879740044
Liver,C5,0.3342798469
Liver,C8B,0.1104472732
Liver,C9,0.4330207831
Liver,CA5A,-0.2164177956
Liver,CCL16,0.5788441764
Liver,CFB,-0.789405418
Liver,CFHR2,0.0942211187
Liver,CFHR4,0.0719040056
Liver,CFHR5,-0.3843462048
Liver,CLEC4M,0.2697758845
Liver,CPB2,2.7784250218
Liver,DCXR,0.6589473622
Liver,DHODH,0.0165663931
Liver,EPO,-0.0983367941
Liver,F11,0.2477635248
Liver,F12,-0.1453717881
Liver,F13B,0.0955726224
Liver,F2,-2.5420464225
Liver,F7,-0.9790349679
Liver,F9,2.2339732289
Liver,FETUB,-2.2804171356
Liver,FGA,4.9214607684
Liver,FGF21,0.0450123405
Liver,FGL1,0.2179471488
Liver,GC,-0.477213663
Liver,GDF2,-0.794078944
Liver,HAO1,0.0894079194
Liver,HGFAC,0.8483386554
Liver,HRG,0.9968907354
Liver,HSD11B1,-1.1265590883
Liver,IGFBP1,0.2488755687
Liver,INHBC,0.1749377758
Liver,ITIH1,0.6380134885
Liver,ITIH3,1.6728706775
Liver,ITIH4,-3.2086485632
Liver,KLKB1,-0.626892221
Liver,LBP,-0.2638115095
Liver,LECT2,3.8539734713
Liver,LPA,-0.0351425291
Liver,MBL2,-0.0699052542
Liver,MST1,-0.186500416
Liver,ORM1,-2.06092322
Liver,PGLYRP2,-0.0994613134
Liver,PLG,-3.107594764
Liver,PON1,-0.9287858595
Liver,PON3,-1.0254298764
Liver,PROC,1.4175350842
Liver,PZP,-0.2902516859
Liver,SAA4,-1.2076976971
Liver,SERPINA1,1.6056077109
Liver,SERPINA11,0.7956633642
Liver,SERPINA6,-0.3382267878
Liver,SERPINA7,-0.759051143
Liver,SERPINC1,-4.9375746114
Liver,SERPIND1,-1.2643519814
Liver,SERPINF2,-5.1473849348
Liver,TDO2,-0.4034113192
Liver,TTR,2.1137932013
Liver,UPB1,-0.4216532374
